SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,TOKYO_LAT,TOKYO_LON,TOKYO_GRADE,TOKYO_WIND,TOKYO_PRES,TOKYO_R50_DIR,TOKYO_R50_LONG,TOKYO_R50_SHORT,TOKYO_R30_DIR,TOKYO_R30_LONG,TOKYO_R30_SHORT,TOKYO_LAND,CMA_LAT,CMA_LON,CMA_CAT,CMA_WIND,CMA_PRES,HKO_LAT,HKO_LON,HKO_CAT,HKO_WIND,HKO_PRES,NEWDELHI_LAT,NEWDELHI_LON,NEWDELHI_GRADE,NEWDELHI_WIND,NEWDELHI_PRES,NEWDELHI_CI,NEWDELHI_DP,NEWDELHI_POCI,REUNION_LAT,REUNION_LON,REUNION_TYPE,REUNION_WIND,REUNION_PRES,REUNION_TNUM,REUNION_CI,REUNION_RMW,REUNION_R34_NE,REUNION_R34_SE,REUNION_R34_SW,REUNION_R34_NW,REUNION_R50_NE,REUNION_R50_SE,REUNION_R50_SW,REUNION_R50_NW,REUNION_R64_NE,REUNION_R64_SE,REUNION_R64_SW,REUNION_R64_NW,BOM_LAT,BOM_LON,BOM_TYPE,BOM_WIND,BOM_PRES,BOM_TNUM,BOM_CI,BOM_RMW,BOM_R34_NE,BOM_R34_SE,BOM_R34_SW,BOM_R34_NW,BOM_R50_NE,BOM_R50_SE,BOM_R50_SW,BOM_R50_NW,BOM_R64_NE,BOM_R64_SE,BOM_R64_SW,BOM_R64_NW,BOM_ROCI,BOM_POCI,BOM_EYE,BOM_POS_METHOD,BOM_PRES_METHOD,NADI_LAT,NADI_LON,NADI_CAT,NADI_WIND,NADI_PRES,WELLINGTON_LAT,WELLINGTON_LON,WELLINGTON_WIND,WELLINGTON_PRES,DS824_LAT,DS824_LON,DS824_STAGE,DS824_WIND,DS824_PRES,TD9636_LAT,TD9636_LON,TD9636_STAGE,TD9636_WIND,TD9636_PRES,TD9635_LAT,TD9635_LON,TD9635_WIND,TD9635_PRES,TD9635_ROCI,NEUMANN_LAT,NEUMANN_LON,NEUMANN_CLASS,NEUMANN_WIND,NEUMANN_PRES,MLC_LAT,MLC_LON,MLC_CLASS,MLC_WIND,MLC_PRES,USA_GUST,BOM_GUST,BOM_GUST_PER,REUNION_GUST,REUNION_GUST_PER,USA_SEAHGT,USA_SEARAD_NE,USA_SEARAD_SE,USA_SEARAD_SW,USA_SEARAD_NW,STORM_SPEED,STORM_DIR
2004086S29318,2004,17,SA,MM,NOT_NAMED,3/25/2004 18:00,SS,-28.6,-41.8,45,1000,atcf,main,625,625,O_____________,atcf,AL502004,-28.6,-41.8, ,SS,45,1000,-2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,259
2004086S29318,2004,17,SA,MM,NOT_NAMED,3/25/2004 21:00,SS,-28.6628,-42.1748, , , ,main,632,603,P_____________, ,AL502004,-28.6628,-42.1748, ,SS,45,1000,-2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,261
2004086S29318,2004,17,SA,MM,NOT_NAMED,3/26/2004 0:00,TS,-28.7,-42.5,45,1000,atcf,main,603,583,O_____________,atcf,AL502004,-28.7,-42.5, ,TD,45,1000,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,266
2004086S29318,2004,17,SA,MM,NOT_NAMED,3/26/2004 3:00,TS,-28.6998,-42.7501, , , ,main,574,554,P_____________, ,AL502004,-28.6998,-42.7501, ,TD,50,997,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,270
2004086S29318,2004,17,SA,MM,NOT_NAMED,3/26/2004 6:00,TS,-28.7,-43,55,994,atcf,main,554,525,O_____________,atcf,AL502004,-28.7,-43, ,TS,55,994,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,265
2004086S29318,2004,17,SA,MM,NOT_NAMED,3/26/2004 9:00,TS,-28.7426,-43.3424, , , ,main,525,488,P_____________, ,AL502004,-28.7426,-43.3424, ,TS,60,990,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,261
2004086S29318,2004,17,SA,MM,NOT_NAMED,3/26/2004 12:00,TS,-28.8,-43.7,65,987,atcf,main,488,459,O_____________,atcf,AL502004,-28.8,-43.7, ,HU,65,987,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,260
2004086S29318,2004,17,SA,MM,NOT_NAMED,3/26/2004 15:00,TS,-28.8424,-44.0076, , , ,main,459,430,P_____________, ,AL502004,-28.8424,-44.0076, ,HU,67,985,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,259
2004086S29318,2004,17,SA,MM,NOT_NAMED,3/26/2004 18:00,TS,-28.9,-44.3,70,984,atcf,main,430,403,O_____________,atcf,AL502004,-28.9,-44.3, ,HU,70,984,1,75,75,75,75, , , , , , , , ,1008,150,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,254
2004086S29318,2004,17,SA,MM,NOT_NAMED,3/26/2004 21:00,TS,-28.9924,-44.5925, , , ,main,403,375,P_____________, ,AL502004,-28.9924,-44.5925, ,HU,70,984,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,249
2004086S29318,2004,17,SA,MM,NOT_NAMED,3/27/2004 0:00,TS,-29.1,-44.9,70,984,atcf,main,375,349,O_____________,atcf,AL502004,-29.1,-44.9, ,HU,70,984,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,250
2004086S29318,2004,17,SA,MM,NOT_NAMED,3/27/2004 3:00,TS,-29.1999,-45.2351, , , ,main,349,314,P_____________, ,AL502004,-29.1999,-45.2351, ,HU,72,982,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,252
2004086S29318,2004,17,SA,MM,NOT_NAMED,3/27/2004 6:00,TS,-29.3,-45.6,75,981,atcf,main,314,280,O_____________,atcf,AL502004,-29.3,-45.6, ,HU,75,981,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,252
2004086S29318,2004,17,SA,MM,NOT_NAMED,3/27/2004 9:00,TS,-29.4073,-45.9775, , , ,main,280,249,P_____________, ,AL502004,-29.4073,-45.9775, ,HU,75,981,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,254
2004086S29318,2004,17,SA,MM,NOT_NAMED,3/27/2004 12:00,TS,-29.5,-46.4,75,981,atcf,main,249,213,O_____________,atcf,AL502004,-29.5,-46.4, ,HU,75,981,1,75,75,75,75, , , , , , , , ,1008,150,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,257
2004086S29318,2004,17,SA,MM,NOT_NAMED,3/27/2004 15:00,TS,-29.5875,-46.8847, , , ,main,213,175,P_____________, ,AL502004,-29.5875,-46.8847, ,HU,75,981,1,75,75,75,75, , , , , , , , ,1010,145,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,263
2004086S29318,2004,17,SA,MM,NOT_NAMED,3/27/2004 18:00,TS,-29.6,-47.4,75,981,atcf,main,175,133,O_____________,atcf,AL502004,-29.6,-47.4, ,HU,75,981,1,75,75,75,75, , , , , , , , ,1012,140,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,277
2004086S29318,2004,17,SA,MM,NOT_NAMED,3/27/2004 21:00,TS,-29.4796,-47.8852, , , ,main,133,87,P_____________, ,AL502004,-29.4796,-47.8852, ,HU,75,981,1,75,75,75,75, , , , , , , , ,1012,140,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,289
2004086S29318,2004,17,SA,MM,NOT_NAMED,3/28/2004 0:00,TS,-29.3,-48.4,75,981,atcf,main,87,51,O_____________,atcf,AL502004,-29.3,-48.4, ,HU,75,981,1,75,75,75,75, , , , , , , , ,1012,140,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,287
2004086S29318,2004,17,SA,MM,NOT_NAMED,3/28/2004 3:00,TS,-29.1655,-49.0375, , , ,main,51,0,P_____________, ,AL502004,-29.1655,-49.0375, ,HU,75,981,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,286
2004086S29318,2004,17,SA,MM,NOT_NAMED,3/28/2004 6:00,TS,-29,-49.6,75,981,atcf,main,0,0,O_____________,atcf,AL502004,-29,-49.6, ,HU,75,981,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,297
2004086S29318,2004,17,SA,MM,NOT_NAMED,3/28/2004 9:00,TS,-28.7696,-49.925, , , ,main,0,0,P_____________, ,AL502004,-28.7696,-49.925, ,HU,62,989,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,319
2004086S29318,2004,17,SA,MM,NOT_NAMED,3/28/2004 12:00,TS,-28.5,-50.1,50,997,atcf,main,0, ,O_____________,atcf,AL502004,-28.5,-50.1, ,TS,50,997,0, , , , , , , , , , , , ,1008,120,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,331
2010067S25317,2010,15,SA,MM,NOT_NAMED,3/8/2010 0:00,DS,-25.2,-42.6,30,1000,atcf,main,249,249,O_____________,atcf,SL502010,-25.2,-42.6, ,LO,30,1000,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,185
2010067S25317,2010,15,SA,MM,NOT_NAMED,3/8/2010 3:00,DS,-25.5677,-42.6411, , , ,main,293,293,P_____________, ,SL502010,-25.5677,-42.6411, ,LO,30,1002,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,179
